event_id,bracket_bundle_id,bracket_name
19885,1199553,"Men / Adult (age 15+) / Advanced / -65,0 kg"
19885,1199554,"Men / Adult (age 15+) / Advanced / -70,0 kg"
19885,1199560,"Men / Adult (age 15+) / Advanced / -76,0 kg"
19885,1199564,"Men / Adult (age 15+) / Advanced / -83,0 kg"
19885,1199568,"Men / Adult (age 15+) / Advanced / -91,0 kg"
19885,1199572,"Men / Adult (age 15+) / Advanced / -100,0 kg"
19885,1199567,"Men / Adult (age 15+) / Advanced / +100,0 kg"
19885,1199517,"Men / Master (age 35+) / Beginner / -76,0 kg"
19885,1199513,"Men / Master (age 35+) / Beginner / -83,0 kg"
19885,1199523,"Men / Master (age 35+) / Beginner / -91,0 kg"
19885,1199526,"Men / Master (age 35+) / Intermediate / -65,0 kg"
19885,1199514,"Men / Master (age 35+) / Intermediate / -76,0 kg"
19885,1199522,"Men / Master (age 35+) / Intermediate / -83,0 kg"
19885,1199519,"Men / Master (age 35+) / Intermediate / -91,0 kg"
19885,1199521,"Men / Master (age 35+) / Intermediate / -100,0 kg"
19885,1199511,"Men / Master (age 35+) / Intermediate / +100,0 kg"
19885,1199520,"Men / Master (age 35+) / Advanced / -70,0 kg"
19885,1199512,"Men / Master (age 35+) / Advanced / -76,0 kg"
19885,1199516,"Men / Master (age 35+) / Advanced / -83,0 kg"
19885,1199518,"Men / Master (age 35+) / Advanced / -91,0 kg"
19885,1199515,"Men / Master (age 35+) / Advanced / -100,0 kg"
19885,1199524,"Men / Master (age 35+) / Advanced / +100,0 kg"
19885,1199486,"Men / Master 2 (age 45+) / Beginner / -100,0 kg"
19885,1199484,"Men / Master 2 (age 45+) / Intermediate / -76,0 kg"
19885,1199485,"Men / Master 2 (age 45+) / Intermediate / -91,0 kg"
19885,1199489,"Men / Master 2 (age 45+) / Advanced / -76,0 kg"
19885,1199487,"Men / Master 2 (age 45+) / Advanced / -91,0 kg"
19885,1199488,"Men / Master 2 (age 45+) / Advanced / +100,0 kg"
19885,1199604,"Women / Adult (age 15+) / Beginner / -65,0 kg"
19885,1199608,"Women / Adult (age 15+) / Beginner / -70,0 kg"
19885,1199605,"Women / Adult (age 15+) / Beginner / +70,0 kg"
19885,1199603,"Women / Adult (age 15+) / Intermediate / -50,0 kg"
19885,1199601,"Women / Adult (age 15+) / Intermediate / -60,0 kg"
19885,1199599,"Women / Adult (age 15+) / Intermediate / -65,0 kg"
19885,1199600,"Women / Adult (age 15+) / Intermediate / -70,0 kg"
19885,1199607,"Women / Adult (age 15+) / Intermediate / +70,0 kg"
19885,1199611,"Women / Adult (age 15+) / Advanced / -50,0 kg"
19885,1199598,"Women / Adult (age 15+) / Advanced / -55,0 kg"
19885,1199609,"Women / Adult (age 15+) / Advanced / -60,0 kg"
19885,1199610,"Women / Adult (age 15+) / Advanced / -65,0 kg"
19885,1199602,"Women / Adult (age 15+) / Advanced / -70,0 kg"
19885,1199606,"Women / Adult (age 15+) / Advanced / +70,0 kg"
19885,1199584,"Women / Master (age 35+) / Intermediate / -60,0 kg"
19885,1199596,"Women / Master (age 35+) / Intermediate / -70,0 kg"
19885,1199597,"Women / Master (age 35+) / Intermediate / +70,0 kg"
19885,1199583,"Women / Master 2 (age 45+) / Advanced / -65,0 kg"
19885,1200853,Men's Absolute / Adult / Advanced
19885,1200849,Women's Absolute / Adult / Advanced
19885,1199280,"Girls [6 and under] / Beginner / -20,0 kg"
19885,1199289,"Girls [7-8 years] / Beginner / -24,0 kg"
19885,1199285,"Girls [7-8 years] / Beginner / -28,0 kg"
19885,1199283,"Girls [7-8 years] / Intermediate / -24,0 kg"
19885,1199281,"Girls [7-8 years] / Intermediate / -28,0 kg"
19885,1199286,"Girls [7-8 years] / Advanced / -24,0 kg"
19885,1199282,"Girls [7-8 years] / Advanced / -28,0 kg"
19885,1199312,"Girls [9-10 years] / Intermediate / -28,0 kg"
19885,1199310,"Girls [9-10 years] / Intermediate / -32,0 kg"
19885,1199317,"Girls [9-10 years] / Intermediate / -36,0 kg"
19885,1199308,"Girls [9-10 years] / Intermediate / -44,0 kg"
19885,1199314,"Girls [9-10 years] / Advanced / -28,0 kg"
19885,1199311,"Girls [9-10 years] / Advanced / -32,0 kg"
19885,1199316,"Girls [9-10 years] / Advanced / -36,0 kg"
19885,1199313,"Girls [9-10 years] / Advanced / -40,0 kg"
19885,1199309,"Girls [9-10 years] / Advanced / -44,0 kg"
19885,1199339,"Girls [11-12 years] / Intermediate / -32,0 kg"
19885,1199344,"Girls [11-12 years] / Intermediate / -36,0 kg"
19885,1199340,"Girls [11-12 years] / Intermediate / -40,0 kg"
19885,1199337,"Girls [11-12 years] / Intermediate / -48,0 kg"
19885,1199346,"Girls [11-12 years] / Intermediate / -52,0 kg"
19885,1199347,"Girls [11-12 years] / Intermediate / +55,0 kg"
19885,1199348,"Girls [11-12 years] / Advanced / -32,0 kg"
19885,1199342,"Girls [11-12 years] / Advanced / -40,0 kg"
19885,1199336,"Girls [11-12 years] / Advanced / -44,0 kg"
19885,1199335,"Girls [11-12 years] / Advanced / -48,0 kg"
19885,1199338,"Girls [11-12 years] / Advanced / -52,0 kg"
19885,1199341,"Girls [11-12 years] / Advanced / -55,0 kg"
19885,1199343,"Girls [11-12 years] / Advanced / +55,0 kg"
19885,1199363,"Girls [13-14 years] / Intermediate / -45,0 kg"
19885,1199362,"Girls [13-14 years] / Intermediate / -50,0 kg"
19885,1199365,"Girls [13-14 years] / Intermediate / -55,0 kg"
19885,1199360,"Girls [13-14 years] / Intermediate / +60,0 kg"
19885,1199359,"Girls [13-14 years] / Advanced / -45,0 kg"
19885,1199361,"Girls [13-14 years] / Advanced / -50,0 kg"
19885,1199357,"Girls [13-14 years] / Advanced / -55,0 kg"
19885,1199358,"Girls [13-14 years] / Advanced / -60,0 kg"
19885,1199367,"Girls [13-14 years] / Advanced / +60,0 kg"
19885,1199374,"Girls [15-17 years] / Intermediate / -50,0 kg"
19885,1199369,"Girls [15-17 years] / Intermediate / -55,0 kg"
19885,1199373,"Girls [15-17 years] / Intermediate / +65,0 kg"
19885,1199370,"Girls [15-17 years] / Advanced / -55,0 kg"
19885,1199377,"Girls [15-17 years] / Advanced / -60,0 kg"
19885,1199371,"Girls [15-17 years] / Advanced / -65,0 kg"
19885,1199372,"Girls [15-17 years] / Advanced / +65,0 kg"
19885,1199392,"Boys [6 and under] / Beginner / -20,0 kg"
19885,1199391,"Boys [6 and under] / Beginner / -24,0 kg"
19885,1199394,"Boys [6 and under] / Intermediate / -20,0 kg"
19885,1199393,"Boys [6 and under] / Intermediate / -24,0 kg"
19885,1199390,"Boys [6 and under] / Intermediate / -28,0 kg"
19885,1199406,"Boys [7-8 years] / Beginner / -24,0 kg"
19885,1199403,"Boys [7-8 years] / Beginner / -28,0 kg"
19885,1199408,"Boys [7-8 years] / Intermediate / -24,0 kg"
19885,1199402,"Boys [7-8 years] / Intermediate / -28,0 kg"
19885,1199401,"Boys [7-8 years] / Intermediate / -32,0 kg"
19885,1199407,"Boys [7-8 years] / Intermediate / -36,0 kg"
19885,1199410,"Boys [7-8 years] / Intermediate / +44,0 kg"
19885,1199404,"Boys [7-8 years] / Advanced / -24,0 kg"
19885,1199405,"Boys [7-8 years] / Advanced / -28,0 kg"
19885,1199409,"Boys [7-8 years] / Advanced / -32,0 kg"
19885,1199411,"Boys [7-8 years] / Advanced / -36,0 kg"
19885,1199423,"Boys [9-10 years] / Beginner / -32,0 kg"
19885,1199422,"Boys [9-10 years] / Beginner / -36,0 kg"
19885,1199428,"Boys [9-10 years] / Beginner / -40,0 kg"
19885,1199417,"Boys [9-10 years] / Intermediate / -24,0 kg"
19885,1199414,"Boys [9-10 years] / Intermediate / -28,0 kg"
19885,1199415,"Boys [9-10 years] / Intermediate / -32,0 kg"
19885,1199418,"Boys [9-10 years] / Intermediate / -36,0 kg"
19885,1199412,"Boys [9-10 years] / Intermediate / -40,0 kg"
19885,1199421,"Boys [9-10 years] / Intermediate / -44,0 kg"
19885,1199426,"Boys [9-10 years] / Intermediate / +48,0 kg"
19885,1199424,"Boys [9-10 years] / Advanced / -24,0 kg"
19885,1199419,"Boys [9-10 years] / Advanced / -28,0 kg"
19885,1199420,"Boys [9-10 years] / Advanced / -32,0 kg"
19885,1199416,"Boys [9-10 years] / Advanced / -36,0 kg"
19885,1199413,"Boys [9-10 years] / Advanced / -40,0 kg"
19885,1199427,"Boys [9-10 years] / Advanced / -44,0 kg"
19885,1199440,"Boys [11-12 years] / Beginner / -48,0 kg"
19885,1199429,"Boys [11-12 years] / Intermediate / -32,0 kg"
19885,1199431,"Boys [11-12 years] / Intermediate / -36,0 kg"
19885,1199441,"Boys [11-12 years] / Intermediate / -40,0 kg"
19885,1199442,"Boys [11-12 years] / Intermediate / -44,0 kg"
19885,1199439,"Boys [11-12 years] / Intermediate / -48,0 kg"
19885,1199443,"Boys [11-12 years] / Intermediate / -52,0 kg"
19885,1199437,"Boys [11-12 years] / Intermediate / -55,0 kg"
19885,1199430,"Boys [11-12 years] / Intermediate / +55,0 kg"
19885,1199435,"Boys [11-12 years] / Advanced / -28,0 kg"
19885,1199432,"Boys [11-12 years] / Advanced / -32,0 kg"
19885,1199433,"Boys [11-12 years] / Advanced / -36,0 kg"
19885,1199436,"Boys [11-12 years] / Advanced / -40,0 kg"
19885,1199434,"Boys [11-12 years] / Advanced / -44,0 kg"
19885,1199438,"Boys [11-12 years] / Advanced / -55,0 kg"
19885,1199457,"Boys [13-14 years] / Beginner / -60,0 kg"
19885,1199463,"Boys [13-14 years] / Intermediate / -40,0 kg"
19885,1199464,"Boys [13-14 years] / Intermediate / -45,0 kg"
19885,1199454,"Boys [13-14 years] / Intermediate / -50,0 kg"
19885,1199455,"Boys [13-14 years] / Intermediate / -55,0 kg"
19885,1199459,"Boys [13-14 years] / Intermediate / -60,0 kg"
19885,1199458,"Boys [13-14 years] / Intermediate / -65,0 kg"
19885,1199451,"Boys [13-14 years] / Intermediate / +65,0 kg"
19885,1199462,"Boys [13-14 years] / Advanced / -45,0 kg"
19885,1199453,"Boys [13-14 years] / Advanced / -50,0 kg"
19885,1199456,"Boys [13-14 years] / Advanced / -55,0 kg"
19885,1199461,"Boys [13-14 years] / Advanced / -60,0 kg"
19885,1199452,"Boys [13-14 years] / Advanced / -65,0 kg"
19885,1199460,"Boys [13-14 years] / Advanced / +65,0 kg"
19885,1199474,"Boys [15-17 years] / Beginner / -65,0 kg"
19885,1199469,"Boys [15-17 years] / Beginner / -70,0 kg"
19885,1199471,"Boys [15-17 years] / Intermediate / -60,0 kg"
19885,1199472,"Boys [15-17 years] / Intermediate / -65,0 kg"
19885,1199475,"Boys [15-17 years] / Advanced / -50,0 kg"
19885,1199476,"Boys [15-17 years] / Advanced / -55,0 kg"
19885,1199473,"Boys [15-17 years] / Advanced / -60,0 kg"
19885,1199468,"Boys [15-17 years] / Advanced / -65,0 kg"
19885,1199467,"Boys [15-17 years] / Advanced / -70,0 kg"
19885,1199470,"Boys [15-17 years] / Advanced / -80,0 kg"
19790,1188873,"Women / Adult / Beginner / -60,0 kg"
19790,1188880,"Women / Adult / Beginner / -65,0 kg"
19790,1188877,"Women / Adult / Intermediate / -50,0 kg"
19790,1188872,"Women / Adult / Intermediate / -55,0 kg"
19790,1188870,"Women / Adult / Intermediate / -60,0 kg"
19790,1188871,"Women / Adult / Intermediate / -65,0 kg"
19790,1190021,"Women / Adult / Intermediate / -70,0 kg"
19790,1188868,"Women / Adult / Intermediate / +70,0 kg"
19790,1188879,"Women / Adult / Advanced / -50,0 kg"
19790,1188878,"Women / Adult / Advanced / -55,0 kg"
19790,1188875,"Women / Adult / Advanced / -60,0 kg"
19790,1188874,"Women / Adult / Advanced / -65,0 kg"
19790,1188876,"Women / Adult / Advanced / -70,0 kg"
19790,1188869,"Women / Adult / Advanced / +70,0 kg"
19790,1188866,"Women / Masters 35+ / Intermediate / -65,0 kg"
19790,1188867,"Women / Masters 35+ / Advanced / +70,0 kg"
19790,1190549,Women's Absolute / Adult / Advanced
19790,1188925,"Men / Adult / Beginner / -60,0 kg"
19790,1188911,"Men / Adult / Beginner / -65,0 kg"
19790,1188926,"Men / Adult / Beginner / -70,0 kg"
19790,1188921,"Men / Adult / Beginner / -76,0 kg"
19790,1188923,"Men / Adult / Beginner / -83,0 kg"
19790,1188928,"Men / Adult / Beginner / -100,0 kg"
19790,1188922,"Men / Adult / Intermediate / -60,0 kg"
19790,1188912,"Men / Adult / Intermediate / -65,0 kg"
19790,1188920,"Men / Adult / Intermediate / -70,0 kg"
19790,1188915,"Men / Adult / Intermediate / -76,0 kg"
19790,1188908,"Men / Adult / Intermediate / -83,0 kg"
19790,1188913,"Men / Adult / Intermediate / -91,0 kg"
19790,1188916,"Men / Adult / Intermediate / -100,0 kg"
19790,1188907,"Men / Adult / Intermediate / +100,0 kg"
19790,1188924,"Men / Adult / Advanced / -60,0 kg"
19790,1188910,"Men / Adult / Advanced / -65,0 kg"
19790,1188909,"Men / Adult / Advanced / -70,0 kg"
19790,1188914,"Men / Adult / Advanced / -76,0 kg"
19790,1188919,"Men / Adult / Advanced / -83,0 kg"
19790,1188918,"Men / Adult / Advanced / -91,0 kg"
19790,1188917,"Men / Adult / Advanced / -100,0 kg"
19790,1188927,"Men / Adult / Advanced / +100,0 kg"
19790,1188900,"Men / Masters 35+ / Intermediate / -76,0 kg"
19790,1188894,"Men / Masters 35+ / Intermediate / -83,0 kg"
19790,1188901,"Men / Masters 35+ / Intermediate / -91,0 kg"
19790,1188899,"Men / Masters 35+ / Intermediate / -100,0 kg"
19790,1188902,"Men / Masters 35+ / Advanced / -65,0 kg"
19790,1188898,"Men / Masters 35+ / Advanced / -70,0 kg"
19790,1188896,"Men / Masters 35+ / Advanced / -76,0 kg"
19790,1188892,"Men / Masters 35+ / Advanced / -83,0 kg"
19790,1188897,"Men / Masters 35+ / Advanced / -91,0 kg"
19790,1188895,"Men / Masters 35+ / Advanced / -100,0 kg"
19790,1188893,"Men / Masters 35+ / Advanced / +100,0 kg"
19790,1190148,EXTRA MATCH 
19790,1190556,Men's Absolute / Adult / Advanced
19790,1188932,"Girls [7-8 years] / Intermediate / -28,0 kg"
19790,1189776,"Girls [7-8 years] / Intermediate / -32,0 kg"
19790,1189777,"Girls [7-8 years] / Advanced / -32,0 kg"
19790,1188941,"Girls [9-10 years] / Intermediate  / -32,0 kg"
19790,1188937,"Girls [9-10 years] / Advanced / -32,0 kg"
19790,1188939,"Girls [9-10 years] / Advanced / -40,0 kg"
19790,1188940,"Girls [9-10 years] / Advanced / -44,0 kg"
19790,1188938,"Girls [9-10 years] / Advanced / -48,0 kg"
19790,1188954,"Girls [11-12 years] / Intermediate / -36,0 kg"
19790,1188955,"Girls [11-12 years] / Intermediate / -40,0 kg"
19790,1188959,"Girls [11-12 years] / Intermediate / -44,0 kg"
19790,1188957,"Girls [11-12 years] / Intermediate / -48,0 kg"
19790,1188961,"Girls [11-12 years] / Intermediate / -52,0 kg"
19790,1188962,"Girls [11-12 years] / Intermediate / +52,0 kg"
19790,1188958,"Girls [11-12 years] / Advanced / -36,0 kg"
19790,1188956,"Girls [11-12 years] / Advanced / -40,0 kg"
19790,1188953,"Girls [11-12 years] / Advanced / -44,0 kg"
19790,1188951,"Girls [11-12 years] / Advanced / -48,0 kg"
19790,1188952,"Girls [11-12 years] / Advanced / -52,0 kg"
19790,1188960,"Girls [11-12 years] / Advanced / +52,0 kg"
19790,1188970,"Girls [13-14 years] / Intermediate / -45,0 kg"
19790,1190039,"Girls [13-14 years] / Intermediate / -55,0 kg"
19790,1188972,"Girls [13-14 years] / Intermediate / -60,0 kg"
19790,1188968,"Girls [13-14 years] / Advanced / -50,0 kg"
19790,1188966,"Girls [13-14 years] / Advanced / -55,0 kg"
19790,1188971,"Girls [13-14 years] / Advanced / -60,0 kg"
19790,1188967,"Girls [13-14 years] / Advanced / +60,0 kg"
19790,1188980,"Girls [15-17 years] / Advanced / -45,0 kg"
19790,1188983,"Girls [15-17 years] / Advanced / -50,0 kg"
19790,1188982,"Girls [15-17 years] / Advanced / -55,0 kg"
19790,1188984,"Girls [15-17 years] / Advanced / -60,0 kg"
19790,1188985,"Girls [15-17 years] / Advanced / -65,0 kg"
19790,1188981,"Girls [15-17 years] / Advanced / +65,0 kg"
19790,1188986,"Boys [6 and under] / Intermediate / -28,0 kg"
19790,1188987,"Boys [6 and under] / Intermediate / -32,0 kg"
19790,1188993,"Boys [7-8 years] / Beginner / -32,0 kg"
19790,1188989,"Boys [7-8 years] / Intermediate / -24,0 kg"
19790,1188990,"Boys [7-8 years] / Intermediate / -28,0 kg"
19790,1188992,"Boys [7-8 years] / Intermediate / -32,0 kg"
19790,1188995,"Boys [7-8 years] / Intermediate / -36,0 kg"
19790,1188994,"Boys [7-8 years] / Advanced / -24,0 kg"
19790,1188991,"Boys [7-8 years] / Advanced / -28,0 kg"
19790,1189009,"Boys [9-10 years] / Beginner / -32,0 kg"
19790,1189010,"Boys [9-10 years] / Beginner / -36,0 kg"
19790,1189011,"Boys [9-10 years] / Beginner / +48,0 kg"
19790,1189008,"Boys [9-10 years] / Intermediate / -28,0 kg"
19790,1189007,"Boys [9-10 years] / Intermediate / -32,0 kg"
19790,1189012,"Boys [9-10 years] / Intermediate / -48,0 kg"
19790,1189002,"Boys [9-10 years] / Advanced / -28,0 kg"
19790,1189003,"Boys [9-10 years] / Advanced / -32,0 kg"
19790,1189001,"Boys [9-10 years] / Advanced / -36,0 kg"
19790,1189004,"Boys [9-10 years] / Advanced / -40,0 kg"
19790,1189005,"Boys [9-10 years] / Advanced / -44,0 kg"
19790,1189006,"Boys [9-10 years] / Advanced / -48,0 kg"
19790,1189013,"Boys [11-12 years] / Beginner / +52,0 kg"
19790,1189015,"Boys [11-12 years] / Intermediate / -44,0 kg"
19790,1189017,"Boys [11-12 years] / Intermediate / -48,0 kg"
19790,1189018,"Boys [11-12 years] / Intermediate / -52,0 kg"
19790,1189016,"Boys [11-12 years] / Intermediate / +52,0 kg"
19790,1189022,"Boys [11-12 years] / Advanced / -32,0 kg"
19790,1189026,"Boys [11-12 years] / Advanced / -36,0 kg"
19790,1189021,"Boys [11-12 years] / Advanced / -40,0 kg"
19790,1189027,"Boys [11-12 years] / Advanced / -44,0 kg"
19790,1189024,"Boys [11-12 years] / Advanced / -48,0 kg"
19790,1189025,"Boys [11-12 years] / Advanced / -52,0 kg"
19790,1189023,"Boys [11-12 years] / Advanced / +52,0 kg"
19790,1189040,"Boys [13-14 years] / Intermediate / -45,0 kg"
19790,1189044,"Boys [13-14 years] / Intermediate / -50,0 kg"
19790,1189046,"Boys [13-14 years] / Intermediate / -55,0 kg"
19790,1189043,"Boys [13-14 years] / Intermediate / -60,0 kg"
19790,1189035,"Boys [13-14 years] / Intermediate / -65,0 kg"
19790,1189036,"Boys [13-14 years] / Intermediate / +65,0 kg"
19790,1189047,"Boys [13-14 years] / Advanced / -40,0 kg"
19790,1189042,"Boys [13-14 years] / Advanced / -45,0 kg"
19790,1189045,"Boys [13-14 years] / Advanced / -50,0 kg"
19790,1189041,"Boys [13-14 years] / Advanced / -55,0 kg"
19790,1189039,"Boys [13-14 years] / Advanced / -60,0 kg"
19790,1189038,"Boys [13-14 years] / Advanced / -65,0 kg"
19790,1189037,"Boys [13-14 years] / Advanced / +65,0 kg"
19790,1189067,"Boys [15-17 years] / Beginner / -60,0 kg"
19790,1189054,"Boys [15-17 years] / Beginner / -65,0 kg"
19790,1189063,"Boys [15-17 years] / Beginner / -70,0 kg"
19790,1189064,"Boys [15-17 years] / Beginner / -80,0 kg"
19790,1189055,"Boys [15-17 years] / Intermediate / -65,0 kg"
19790,1189068,"Boys [15-17 years] / Intermediate / -70,0 kg"
19790,1189053,"Boys [15-17 years] / Intermediate / -75,0 kg"
19790,1189065,"Boys [15-17 years] / Intermediate / +80,0 kg"
19790,1189066,"Boys [15-17 years] / Advanced / -50,0 kg"
19790,1189060,"Boys [15-17 years] / Advanced / -55,0 kg"
19790,1189057,"Boys [15-17 years] / Advanced / -60,0 kg"
19790,1189056,"Boys [15-17 years] / Advanced / -65,0 kg"
19790,1189059,"Boys [15-17 years] / Advanced / -70,0 kg"
19790,1189061,"Boys [15-17 years] / Advanced / -75,0 kg"
19790,1189062,"Boys [15-17 years] / Advanced / -80,0 kg"
19790,1189058,"Boys [15-17 years] / Advanced / +80,0 kg"
20721,1170932,"Women / Adult (age 16+) / Beginner / -60,0 kg"
20721,1170936,"Women / Adult (age 16+) / Intermediate / -55,0 kg"
20721,1170934,"Women / Adult (age 16+) / Intermediate / -60,0 kg"
